College,Hair,logIncome
FALSE,Brown,4.826989364534827
FALSE,Other Color,5.704312808061969
FALSE,Brown,3.8962715959431025
FALSE,Other Color,5.042537144952656
FALSE,Other Color,3.0529219254516815
TRUE,Other Color,3.8454054821816266
FALSE,Brown,3.5797672424609837
FALSE,Brown,4.140066833405191
FALSE,Other Color,4.883306184990951
TRUE,Brown,6.020973589986003
TRUE,Other Color,6.0257458002203945
TRUE,Other Color,4.047792141778219
TRUE,Other Color,5.77039320087388
FALSE,Brown,5.5361043930879905
FALSE,Brown,6.670002946238844
FALSE,Brown,5.0710633622643835
FALSE,Other Color,5.744648573617993
FALSE,Other Color,5.0092421184649565
FALSE,Brown,3.9841064209470463
FALSE,Brown,2.7063779873269658
FALSE,Brown,4.340429019780171
TRUE,Other Color,4.763105707394488
TRUE,Other Color,4.860114407098891
TRUE,Other Color,4.207841445419031
FALSE,Brown,5.02357579933678
FALSE,Other Color,5.516915528784917
FALSE,Other Color,4.303444261604346
TRUE,Other Color,4.319814986961022
FALSE,Other Color,5.349850669412236
FALSE,Other Color,3.8204667607289053
FALSE,Other Color,5.311190414170656
TRUE,Brown,3.7164807248265257
TRUE,Other Color,7.195949073193595
FALSE,Brown,6.015103585967426
TRUE,Brown,5.262060442452073
FALSE,Brown,5.369598662921084
FALSE,Brown,6.399686683636537
FALSE,Other Color,4.869145416506412
FALSE,Other Color,4.061637794404528
FALSE,Brown,2.5104613121955452
FALSE,Other Color,4.171075452598579
FALSE,Brown,5.80038122980844
FALSE,Other Color,3.327267202527629
FALSE,Brown,5.105041154185086
FALSE,Other Color,3.514094977000644
TRUE,Other Color,4.212185127690631
FALSE,Other Color,6.63063520019716
FALSE,Brown,5.306599865348896
FALSE,Brown,5.000702594827563
TRUE,Other Color,5.886348580282575
FALSE,Other Color,5.510981476999137
FALSE,Brown,5.558360750668753
FALSE,Brown,4.789923393673888
TRUE,Other Color,4.673325342859289
FALSE,Other Color,4.202113961720343
FALSE,Brown,6.0638122352695785
FALSE,Other Color,6.039891086769619
FALSE,Other Color,4.409440546510435
FALSE,Brown,5.295471788504216
FALSE,Other Color,4.873035556566403
FALSE,Other Color,6.274710211204709
FALSE,Other Color,3.5361931296874927
FALSE,Brown,3.3518312433264597
FALSE,Other Color,4.828981329185514
FALSE,Brown,5.657343447280896
TRUE,Other Color,5.384551527747858
TRUE,Other Color,4.369916020011715
FALSE,Other Color,4.991704653790328
FALSE,Brown,6.2589342117851015
FALSE,Other Color,6.399110410116819
FALSE,Other Color,5.952677867967372
FALSE,Brown,5.728169570287939
FALSE,Other Color,5.016685332548085
TRUE,Other Color,3.8013793620533933
TRUE,Other Color,4.8016639790986435
TRUE,Brown,6.025591089656631
TRUE,Other Color,4.5321151549022725
TRUE,Other Color,5.657616791749349
TRUE,Brown,6.226853696358737
TRUE,Other Color,3.385947473563262
TRUE,Other Color,4.781032513242954
TRUE,Other Color,5.075014844647778
FALSE,Other Color,4.2021704999200935
FALSE,Brown,4.976350424097353
FALSE,Other Color,6.955352588390958
FALSE,Other Color,4.502376070709608
FALSE,Other Color,6.220953590566976
FALSE,Other Color,3.9068303677658758
TRUE,Other Color,5.718052251851693
FALSE,Other Color,5.130247546931983
FALSE,Other Color,3.5144677492877165
FALSE,Brown,7.274189726868784
TRUE,Other Color,5.02703884244164
FALSE,Brown,5.3604109275831515
TRUE,Other Color,5.388530968790384
TRUE,Brown,5.227943068055902
FALSE,Brown,5.209649711003767
TRUE,Other Color,5.235820692614445
FALSE,Other Color,4.046069138372292
FALSE,Brown,4.8922666996470525
FALSE,Other Color,7.019072999692316
TRUE,Other Color,2.4727213701196926
FALSE,Other Color,6.805081186472565
FALSE,Other Color,5.484910178766198
FALSE,Other Color,5.985776392662107
TRUE,Brown,3.8114078087394923
FALSE,Brown,6.076967541877109
FALSE,Other Color,7.498955371538654
FALSE,Other Color,3.400905759224174
TRUE,Other Color,5.266651038075783
TRUE,Other Color,5.557666600092129
FALSE,Brown,4.577552573739675
FALSE,Brown,2.881748189825567
FALSE,Brown,5.643553326002445
FALSE,Other Color,4.131581908687254
FALSE,Other Color,5.221133509873952
FALSE,Other Color,5.507718969538026
FALSE,Brown,5.267580183981106
TRUE,Other Color,4.641758429458765
FALSE,Other Color,3.891786633452077
TRUE,Other Color,3.242161674450893
FALSE,Other Color,5.189734414687698
TRUE,Other Color,5.446678714353125
TRUE,Other Color,4.894095571020538
TRUE,Other Color,6.497933845262807
FALSE,Other Color,4.429931280624484
FALSE,Brown,5.354089387637592
FALSE,Other Color,3.3007677685163177
FALSE,Other Color,4.518447918663192
FALSE,Brown,5.543017203092179
TRUE,Brown,5.683495337841213
FALSE,Other Color,6.44529306405679
TRUE,Other Color,7.191406873900857
FALSE,Brown,3.9736036888014588
FALSE,Brown,5.039217596662748
FALSE,Other Color,5.137331172723451
TRUE,Other Color,3.3551453148774257
TRUE,Other Color,6.260217423457967
FALSE,Brown,5.271155697418165
TRUE,Other Color,4.87827093611261
TRUE,Other Color,5.698985330341017
FALSE,Other Color,4.86379613674441
FALSE,Brown,4.508410529956482
FALSE,Other Color,6.0379715323438745
FALSE,Brown,5.432127554748651
FALSE,Brown,3.785370077491034
TRUE,Other Color,4.577069477566367
TRUE,Other Color,5.1464852809762265
FALSE,Brown,4.7045564785657215
FALSE,Other Color,4.9819371247557545
FALSE,Other Color,4.3165397532909875
FALSE,Brown,5.457190991968045
TRUE,Other Color,5.8020738956672355
FALSE,Other Color,4.955337288945831
FALSE,Brown,5.721672346923587
FALSE,Brown,4.294965721084369
FALSE,Other Color,7.4797334125424815
FALSE,Brown,3.6209273225576006
FALSE,Brown,5.145679524581069
TRUE,Other Color,6.34215612631122
FALSE,Brown,5.4239289867564455
FALSE,Other Color,3.8274821176637746
FALSE,Brown,4.75258033493516
FALSE,Brown,4.934595160980213
TRUE,Other Color,5.183256430918317
FALSE,Brown,4.199862397113471
FALSE,Brown,4.2896744158804765
FALSE,Other Color,2.881207447344773
FALSE,Other Color,5.327065992896009
TRUE,Other Color,3.95316655766929
FALSE,Brown,5.045284830416753
FALSE,Brown,5.108392320480773
FALSE,Brown,4.8266284977094625
FALSE,Other Color,5.38880747660442
FALSE,Other Color,6.060371380283351
FALSE,Brown,4.882764786745279
FALSE,Brown,5.128205599448147
TRUE,Other Color,6.539876031778085
FALSE,Other Color,5.823803048332223
FALSE,Brown,4.956801494082639
FALSE,Other Color,6.600746691421191
FALSE,Other Color,4.416290629850905
FALSE,Other Color,4.522488450431449
FALSE,Brown,5.030385413238033
TRUE,Other Color,5.414791169552382
FALSE,Other Color,5.705096896726417
FALSE,Brown,4.026731386712919
TRUE,Other Color,4.833759428757586
FALSE,Other Color,5.256199137764091
FALSE,Other Color,5.294890260290184
TRUE,Brown,5.124302499571751
FALSE,Other Color,5.263559188447755
TRUE,Other Color,5.058968427041576
FALSE,Brown,5.415057932708211
TRUE,Other Color,5.981877619748736
FALSE,Brown,5.184444568281781
FALSE,Brown,5.814944820290457
TRUE,Other Color,3.871186740762973
FALSE,Brown,3.748402059094591
FALSE,Other Color,4.619104322548353
FALSE,Other Color,4.0787145695105
FALSE,Brown,4.758537249575885
FALSE,Other Color,4.788314803228403
TRUE,Other Color,4.868039088309327
FALSE,Other Color,3.9989829859716677
FALSE,Other Color,5.7883672508243755
FALSE,Other Color,5.36959789251747
FALSE,Other Color,4.891453483855899
FALSE,Brown,5.725988079365252
FALSE,Other Color,5.125419375143949
FALSE,Brown,4.8409336700331895
FALSE,Other Color,4.896004956780235
FALSE,Brown,4.086654143344943
TRUE,Other Color,4.393737578527122
TRUE,Brown,5.163000789239327
TRUE,Other Color,4.7212805327609955
FALSE,Brown,4.226563111377457
FALSE,Brown,5.798739651230577
TRUE,Other Color,3.421233810017462
TRUE,Other Color,5.302238850095625
TRUE,Brown,5.123968753387356
FALSE,Other Color,4.803985145008089
TRUE,Other Color,6.096184620163798
TRUE,Other Color,5.864667220861835
FALSE,Other Color,3.3153696410076
TRUE,Other Color,6.3493299870455076
TRUE,Other Color,4.48797645998317
FALSE,Other Color,4.671184174753157
FALSE,Brown,6.0467320698507185
TRUE,Brown,4.920946537045665
TRUE,Other Color,5.888375671441863
FALSE,Brown,3.827337936017894
FALSE,Brown,5.618458799316666
FALSE,Other Color,4.435210900631161
FALSE,Other Color,7.576359756587521
TRUE,Other Color,6.543614492959647
FALSE,Brown,3.871639012255778
TRUE,Other Color,5.820897602646417
FALSE,Brown,5.382324213300684
FALSE,Brown,3.4906024548301615
TRUE,Other Color,5.497583677515157
FALSE,Brown,5.447252292412113
FALSE,Other Color,5.54964826849471
FALSE,Brown,6.008874254178865
FALSE,Brown,5.8533547339703675
TRUE,Other Color,5.5766387608435215
TRUE,Brown,3.7950193395293645
FALSE,Other Color,5.382397608252911
TRUE,Other Color,6.093814103397803
FALSE,Other Color,3.8339737709275186
TRUE,Brown,6.2806831411211546
FALSE,Brown,3.965298818866268
TRUE,Other Color,6.70100628818835
FALSE,Other Color,6.36162315036961
TRUE,Other Color,4.374985743437633
FALSE,Other Color,5.349224458894277
TRUE,Other Color,4.6495575227421115
FALSE,Brown,5.092562812019076
FALSE,Brown,4.071831860898292
FALSE,Other Color,6.0677351456775455
FALSE,Brown,5.201080490145712
TRUE,Other Color,6.160330714416994
TRUE,Other Color,5.784271489139779
FALSE,Other Color,4.9002722520575235
TRUE,Other Color,4.773139891159498
FALSE,Brown,7.06152292165943
FALSE,Other Color,3.827106104355008
FALSE,Brown,5.452496716663808
TRUE,Other Color,4.955561558894627
FALSE,Brown,4.332765729695814
FALSE,Brown,5.726450071705032
FALSE,Brown,4.585587701342512
TRUE,Other Color,5.823598402237079
FALSE,Brown,5.84834893921798
FALSE,Other Color,4.540404864739489
FALSE,Brown,3.9854014053094304
FALSE,Brown,4.769627344830682
FALSE,Brown,3.526797318760399
FALSE,Brown,5.412559536753053
TRUE,Other Color,6.413381244778221
FALSE,Brown,5.383273390234682
FALSE,Other Color,5.816340378013392
FALSE,Brown,3.721242711675173
FALSE,Other Color,5.047771127365669
FALSE,Brown,5.2345459710480196
FALSE,Other Color,6.345284854535323
FALSE,Other Color,5.696749290036163
FALSE,Brown,4.500417270968256
TRUE,Other Color,4.675448769780172
FALSE,Other Color,4.789171777723885
FALSE,Brown,3.711099152320933
TRUE,Other Color,6.098628707562282
TRUE,Other Color,3.8346937388379136
FALSE,Other Color,6.0445066014736835
FALSE,Brown,5.785056394207612
TRUE,Other Color,4.126372333176181
FALSE,Brown,4.867682073552375
FALSE,Brown,4.728874512435226
FALSE,Other Color,3.7142804404305316
FALSE,Brown,2.9178458765935047
TRUE,Other Color,6.061408998911534
TRUE,Other Color,4.491138694444031
FALSE,Other Color,4.777666948831929
FALSE,Brown,4.8190067287464124
FALSE,Brown,4.601253135227542
FALSE,Brown,4.909960455262253
FALSE,Brown,5.362949868361062
TRUE,Other Color,6.042369811980249
FALSE,Brown,5.304124966214816
TRUE,Other Color,3.947789898227121
FALSE,Other Color,4.674708701531383
FALSE,Brown,4.407820060487219
FALSE,Brown,4.303695735887301
FALSE,Brown,5.781871353791784
TRUE,Other Color,5.316200757275816
FALSE,Brown,4.891544457638069
FALSE,Other Color,5.1932823097559355
TRUE,Other Color,5.986448269992375
FALSE,Other Color,5.746912227335887
TRUE,Other Color,4.578662722706826
FALSE,Brown,5.7133868505151035
FALSE,Brown,4.489208201944802
FALSE,Brown,6.821463033896375
TRUE,Other Color,4.39020906659268
FALSE,Brown,3.3936757960000876
FALSE,Other Color,4.690514129982273
TRUE,Other Color,4.806193215311816
FALSE,Brown,4.803137985712689
FALSE,Other Color,4.8658277734391255
FALSE,Other Color,5.0515767416522674
TRUE,Other Color,6.1945969971032735
TRUE,Other Color,5.331941889559022
FALSE,Brown,5.777572054650509
TRUE,Other Color,4.104595172420192
FALSE,Brown,4.000071569887595
TRUE,Other Color,5.984283235913792
TRUE,Other Color,4.395280211586359
FALSE,Other Color,5.3181838635174525
TRUE,Other Color,4.182714230584546
FALSE,Other Color,5.659348816473825
FALSE,Other Color,4.884239563211833
FALSE,Brown,3.925281330815505
FALSE,Brown,5.169080768310065
FALSE,Brown,5.726730100115297
TRUE,Brown,6.191462540065057
FALSE,Brown,3.069497439031472
FALSE,Other Color,5.801456602790683
FALSE,Brown,2.9050334744720216
TRUE,Other Color,4.751065964659873
FALSE,Other Color,4.0833249871669715
TRUE,Other Color,5.02884249200437
TRUE,Other Color,5.796246974762179
FALSE,Other Color,4.5461582347992175
FALSE,Other Color,5.560536008075469
TRUE,Other Color,5.6043245201972
TRUE,Other Color,4.8651206381571646
TRUE,Other Color,4.2023238283637765
FALSE,Brown,5.658369214418195
TRUE,Brown,5.950559984777777
TRUE,Other Color,5.208483573236762
FALSE,Brown,5.079107434423221
FALSE,Other Color,3.663205396954161
FALSE,Brown,4.126684401368325
FALSE,Other Color,4.327393357853701
TRUE,Other Color,5.686098766548017
FALSE,Brown,3.8190678913048406
FALSE,Other Color,5.279198769482027
FALSE,Brown,6.528126174228754
FALSE,Other Color,3.9224298721243382
FALSE,Other Color,6.086455456359628
FALSE,Brown,5.882107013264422
TRUE,Other Color,4.144398389891871
FALSE,Brown,6.540718304854105
FALSE,Brown,3.1554008997207172
FALSE,Other Color,4.294278663017206
FALSE,Other Color,5.98466621125383
FALSE,Brown,4.624847071515158
FALSE,Brown,3.062892487749364
FALSE,Brown,5.691599819139517
FALSE,Brown,6.772991200371254
FALSE,Other Color,5.5819042268897014
FALSE,Other Color,5.892894001398154
FALSE,Other Color,6.393011465681544
FALSE,Brown,5.914606719480515
FALSE,Brown,5.282727001391882
FALSE,Other Color,5.701603141892212
TRUE,Brown,6.039617485577832
FALSE,Other Color,4.852932492750461
FALSE,Brown,5.921142186034801
FALSE,Brown,5.0694899716311435
FALSE,Brown,3.8248040614200645
FALSE,Brown,5.779806113196045
FALSE,Brown,3.744507871039214
TRUE,Other Color,4.854443345691782
FALSE,Brown,7.377981973019661
FALSE,Other Color,5.5113842094945875
FALSE,Brown,4.7852733105859615
FALSE,Brown,5.1487199658191445
TRUE,Other Color,5.563789013596129
FALSE,Other Color,5.530603901224321
FALSE,Other Color,5.168407435784026
FALSE,Brown,5.568832195337177
FALSE,Brown,4.301619913090816
TRUE,Other Color,5.7633710910980405
FALSE,Brown,6.555666770700473
FALSE,Brown,6.174788963881187
FALSE,Other Color,4.689267786016585
TRUE,Other Color,4.923669379941945
TRUE,Other Color,6.446215633537974
FALSE,Brown,4.98142689834981
FALSE,Other Color,5.370793741876018
FALSE,Other Color,4.595784857493899
TRUE,Brown,6.839891536266047
FALSE,Brown,4.633828871357383
TRUE,Other Color,6.054790057954744
FALSE,Brown,5.586337725980911
FALSE,Brown,4.560573872185174
FALSE,Brown,4.030325063925425
FALSE,Other Color,4.851652185747233
TRUE,Other Color,6.6584031741902265
FALSE,Brown,4.734861892436209
TRUE,Other Color,5.227950694078933
FALSE,Brown,4.7542609582773
FALSE,Brown,5.5196416806782205
FALSE,Other Color,5.356418637124996
FALSE,Other Color,4.704597050814652
FALSE,Brown,4.523860646535706
TRUE,Other Color,4.396447208603378
FALSE,Brown,4.975685695936521
FALSE,Other Color,5.517117974282069
FALSE,Brown,5.049291239136974
TRUE,Other Color,4.0097162338792005
TRUE,Other Color,6.436837592297173
FALSE,Brown,5.635247966601559
FALSE,Other Color,6.14905010475778
FALSE,Brown,3.8189078926249094
FALSE,Other Color,5.010476447780363
FALSE,Other Color,3.9862871888472418
TRUE,Other Color,5.422550520437434
FALSE,Brown,6.469312587067308
TRUE,Other Color,2.7603787845839576
TRUE,Other Color,5.3438318811488434
FALSE,Brown,3.0170507501478716
FALSE,Other Color,4.846539984522084
FALSE,Other Color,5.653161141564981
TRUE,Other Color,4.2768396566847455
FALSE,Brown,3.653936884254111
FALSE,Brown,3.624917291914676
TRUE,Other Color,4.797066804590688
TRUE,Other Color,5.041863925395327
FALSE,Brown,5.043992960683861
FALSE,Brown,4.395533348414055
FALSE,Other Color,5.501321402632252
TRUE,Other Color,3.876455230241998
FALSE,Brown,5.946612618628356
TRUE,Other Color,5.307230902553713
TRUE,Other Color,3.908607206292972
FALSE,Other Color,4.487140258800672
FALSE,Brown,5.070270637279839
TRUE,Brown,5.667577525775987
FALSE,Brown,5.463656631524967
TRUE,Other Color,5.408338332874462
FALSE,Other Color,4.865543975090108
TRUE,Other Color,5.879158736464007
FALSE,Brown,4.917478396855225
FALSE,Brown,5.345397665481898
FALSE,Other Color,4.427065536890324
FALSE,Other Color,6.288140361621773
FALSE,Other Color,3.3824723459781514
TRUE,Other Color,3.1138537561573165
TRUE,Brown,5.465292764899408
TRUE,Other Color,5.442014246462752
FALSE,Other Color,3.7771999656743307
FALSE,Brown,4.586882200223992
FALSE,Brown,4.575915510438455
FALSE,Brown,2.8518051586941415
FALSE,Other Color,4.110977743103405
TRUE,Other Color,5.053076383851609
FALSE,Brown,5.438209064086659
FALSE,Brown,2.3695008843154337
FALSE,Other Color,5.584615787499102
FALSE,Brown,5.394931970844511
FALSE,Brown,5.560066587510303
TRUE,Other Color,2.680932106033645
FALSE,Brown,5.470923105070958
FALSE,Brown,5.49343523357693
FALSE,Brown,4.737289963809971
TRUE,Other Color,4.753546580790576
FALSE,Brown,5.035647603259376
FALSE,Brown,3.2628765397558888
FALSE,Other Color,4.819208595431634
FALSE,Other Color,5.184453944222718
TRUE,Brown,6.133731016023668
FALSE,Other Color,5.155246528411795
TRUE,Other Color,4.218583099007576
FALSE,Other Color,4.877589832443017
TRUE,Other Color,4.675176428436346
FALSE,Brown,3.714742380367119
FALSE,Brown,5.652474907954735
FALSE,Other Color,5.460223580232769
TRUE,Other Color,5.71951555939918
FALSE,Other Color,4.810367318322196
FALSE,Brown,4.577911570451223
FALSE,Brown,6.045024937850286
FALSE,Brown,6.739689454708041
FALSE,Other Color,6.615797420453802
FALSE,Brown,4.807252024104363
TRUE,Brown,5.122463992726616
TRUE,Other Color,6.4390054928349185
TRUE,Other Color,4.862032889675731
FALSE,Brown,4.895896291005645
FALSE,Brown,4.650853335765684
FALSE,Other Color,5.867186901138374
TRUE,Brown,6.689299109066623
FALSE,Other Color,4.981465951185576
TRUE,Brown,5.15433738063414
TRUE,Other Color,6.265477655748172
FALSE,Brown,4.8904595000404605
TRUE,Other Color,4.688778172174792
FALSE,Brown,4.9551962448137905
TRUE,Other Color,3.33458172715555
FALSE,Other Color,4.158588640736244
FALSE,Brown,7.256025095681484
FALSE,Brown,6.4152023271382435
FALSE,Brown,4.16907991065161
FALSE,Other Color,4.163710874410201
FALSE,Other Color,6.126694868506531
FALSE,Brown,6.982634594542995
FALSE,Other Color,4.460470564004587
FALSE,Brown,6.148102287893505
TRUE,Other Color,4.333321197667488
TRUE,Other Color,6.100250209270363
TRUE,Brown,6.739602649146632
FALSE,Brown,4.346168154361593
FALSE,Brown,3.5980259826293377
FALSE,Other Color,6.167668125242817
FALSE,Brown,6.935440647714686
FALSE,Brown,4.778494392889394
TRUE,Other Color,3.822693514430533
FALSE,Brown,4.001884557877425
TRUE,Other Color,5.458665850874288
FALSE,Other Color,5.982440956235953
FALSE,Brown,4.305228215496669
FALSE,Other Color,3.8762589232515015
FALSE,Brown,5.1648399933185205
FALSE,Brown,4.093152465084458
FALSE,Brown,5.392854758430227
FALSE,Other Color,5.904662393467537
TRUE,Brown,5.676907499691691
FALSE,Brown,4.780115125479005
FALSE,Brown,4.14032781049973
FALSE,Brown,5.337389235415598
TRUE,Other Color,4.326380491948342
TRUE,Other Color,4.332265019079846
FALSE,Other Color,5.997146484167674
FALSE,Brown,4.934338487038176
FALSE,Brown,4.188046647299559
FALSE,Other Color,5.0693225716853405
FALSE,Brown,3.7851175229909573
FALSE,Other Color,8.357310562969504
FALSE,Brown,5.787615371320166
FALSE,Brown,5.291089268776112
FALSE,Brown,4.087440493438465
FALSE,Brown,6.9503690840663825
FALSE,Brown,5.3550450209510405
FALSE,Brown,5.02816991492835
FALSE,Brown,4.426415517243251
FALSE,Brown,3.6909377563255696
FALSE,Brown,4.796206798245545
TRUE,Other Color,7.58681933706059
FALSE,Brown,3.427168697360148
FALSE,Other Color,4.067574585808801
FALSE,Brown,5.48343394445228
FALSE,Other Color,3.5919311747646523
FALSE,Brown,4.241588978213427
TRUE,Brown,5.396348338059782
FALSE,Brown,3.4497994465288797
FALSE,Other Color,5.5036093563645565
FALSE,Other Color,6.093537679651679
FALSE,Other Color,6.871098914309317
FALSE,Brown,4.140322462009931
TRUE,Other Color,4.47920500727118
FALSE,Brown,6.549663634339416
FALSE,Other Color,4.773717075985416
FALSE,Other Color,4.971723199350005
FALSE,Brown,4.5056081521621865
TRUE,Other Color,4.967106954875031
FALSE,Other Color,5.727940813638927
TRUE,Other Color,6.353351139859659
FALSE,Other Color,4.842719865108558
FALSE,Brown,3.3463963154886907
FALSE,Brown,6.705231201326155
TRUE,Other Color,4.222924803994974
FALSE,Brown,4.661544600883746
FALSE,Other Color,5.030130399170049
FALSE,Brown,4.684841769301513
TRUE,Other Color,5.193658980291649
TRUE,Brown,5.014346257021848
FALSE,Brown,6.842948996160184
TRUE,Other Color,5.873407092306714
FALSE,Brown,5.79297458272735
TRUE,Other Color,5.523045988970279
FALSE,Other Color,4.816006191795299
FALSE,Other Color,5.763903887952783
TRUE,Other Color,3.9691805165452365
FALSE,Brown,4.603758821146535
FALSE,Brown,5.52607370585407
FALSE,Brown,4.7791368112745
TRUE,Other Color,4.284633110219908
FALSE,Other Color,4.831433644286122
FALSE,Other Color,5.912914850860424
TRUE,Brown,5.7924509334601
FALSE,Brown,4.73230702079965
FALSE,Other Color,5.357808115480709
FALSE,Other Color,4.211638265370231
FALSE,Brown,5.495036761664696
TRUE,Other Color,5.097334782798385
FALSE,Brown,4.865199509377495
FALSE,Other Color,3.94921899195592
TRUE,Other Color,6.2104998062091425
FALSE,Other Color,5.441276419418426
FALSE,Brown,4.381874902646261
FALSE,Other Color,4.143430074007402
TRUE,Other Color,4.567767503072287
TRUE,Other Color,4.724449642056353
TRUE,Other Color,5.944966299006053
FALSE,Other Color,5.192272725801575
TRUE,Other Color,2.6771966836179777
FALSE,Other Color,4.436757056954132
FALSE,Other Color,5.30632344166984
FALSE,Other Color,3.8335649600094106
FALSE,Other Color,2.8521372903798157
FALSE,Brown,4.7691544121663165
FALSE,Other Color,5.089206883906836
TRUE,Other Color,5.391105209664057
TRUE,Other Color,5.182080781087348
TRUE,Other Color,4.44683351640893
FALSE,Brown,6.489611115479952
FALSE,Other Color,4.545806920587234
TRUE,Brown,7.219156976962364
TRUE,Other Color,5.934823411064086
TRUE,Other Color,5.168275959641422
TRUE,Other Color,6.320047679220049
FALSE,Other Color,5.05840770762171
TRUE,Brown,3.7950326532916074
TRUE,Other Color,5.729765925687331
FALSE,Other Color,3.526246562841239
TRUE,Other Color,4.320571401131737
TRUE,Other Color,4.323744947291322
FALSE,Brown,2.664790611563588
FALSE,Other Color,5.0803390483288595
FALSE,Other Color,4.926817513880643
FALSE,Other Color,4.966898632250891
TRUE,Other Color,6.265546317905367
FALSE,Brown,6.704333037896423
FALSE,Brown,4.545205940434438
FALSE,Other Color,4.9786274168150175
FALSE,Brown,4.67494063034835
FALSE,Other Color,5.731175876429194
FALSE,Brown,4.156836343350437
FALSE,Other Color,4.908774217157709
TRUE,Other Color,5.585671923241548
FALSE,Brown,4.210574201488141
FALSE,Brown,4.195949211265289
TRUE,Other Color,6.223895165723994
TRUE,Other Color,4.193474724644112
FALSE,Other Color,5.672921258777322
FALSE,Brown,4.848240029393969
TRUE,Brown,5.156333845106025
FALSE,Other Color,5.250257317309911
FALSE,Other Color,6.022045295198528
TRUE,Brown,3.29845842299488
TRUE,Other Color,5.5323467138630535
FALSE,Other Color,4.166227343365701
TRUE,Brown,5.400115412922762
FALSE,Brown,5.037579091953851
FALSE,Other Color,3.3243560883586003
FALSE,Brown,5.2065412502305355
FALSE,Brown,4.94443341321422
FALSE,Other Color,4.837702560395537
FALSE,Brown,5.623685427171615
FALSE,Other Color,6.183998182191393
TRUE,Other Color,4.246660954533175
FALSE,Brown,5.723911675862164
FALSE,Other Color,4.769792913301563
TRUE,Other Color,5.742133012701113
FALSE,Other Color,5.051989513874631
FALSE,Brown,3.7834602397006285
TRUE,Other Color,6.01734923734078
FALSE,Other Color,4.667471191314544
TRUE,Other Color,6.598371005778307
TRUE,Other Color,5.65756544105218
FALSE,Brown,5.327855043777125
TRUE,Other Color,4.576238446950597
FALSE,Other Color,4.7618887435208
FALSE,Brown,5.080652458522756
FALSE,Other Color,4.72190481266428
TRUE,Brown,5.874027439425496
TRUE,Brown,6.321273798511212
FALSE,Other Color,4.5727344213599315
TRUE,Other Color,4.862855405397329
FALSE,Other Color,5.326803964689917
TRUE,Other Color,4.912717928363225
FALSE,Other Color,5.397293660542539
FALSE,Other Color,4.959658308599322
FALSE,Brown,5.695623139322771
FALSE,Brown,6.186877742590482
FALSE,Other Color,3.5297072426276577
FALSE,Other Color,4.8060828806139675
FALSE,Brown,6.00799293487349
FALSE,Brown,4.062228588436885
FALSE,Brown,5.270354936106421
TRUE,Other Color,3.1978253694465493
FALSE,Other Color,4.255340202890334
FALSE,Other Color,4.548377472966597
FALSE,Other Color,5.698177375669459
FALSE,Brown,4.944079554071509
FALSE,Other Color,3.6751970678920163
TRUE,Other Color,5.0839272278638825
FALSE,Brown,4.286934710465431
TRUE,Other Color,6.919986580874113
FALSE,Other Color,5.292597227931185
TRUE,Other Color,5.827803461230146
FALSE,Other Color,6.444073085448602
TRUE,Brown,5.05643807577067
FALSE,Brown,7.521086099895868
FALSE,Brown,5.068813935646875
FALSE,Brown,4.173898363291071
TRUE,Other Color,6.6445326059069645
FALSE,Brown,4.904497082493763
FALSE,Brown,3.5891812886701095
FALSE,Other Color,3.697352566922712
TRUE,Other Color,5.533304365681109
FALSE,Other Color,3.865494571615879
FALSE,Brown,4.6335800408593535
FALSE,Other Color,5.487074809933878
FALSE,Brown,6.974707104302055
FALSE,Other Color,5.167821963290271
FALSE,Brown,5.0655330532664244
FALSE,Other Color,6.49240163443571
FALSE,Brown,6.197625010844935
FALSE,Other Color,4.381808036945242
FALSE,Other Color,5.100626361069781
FALSE,Brown,5.638667184929188
FALSE,Brown,6.320959646800661
FALSE,Brown,5.020879768728621
FALSE,Brown,3.610722065330086
FALSE,Other Color,5.072485324957736
TRUE,Other Color,5.784197164378248
FALSE,Other Color,6.3992890469090895
FALSE,Other Color,3.207301395505948
TRUE,Brown,5.08415657140058
FALSE,Brown,4.912686426308013
FALSE,Other Color,7.121671593207653
FALSE,Brown,4.3806067396284885
TRUE,Other Color,4.978492572363478
FALSE,Other Color,3.1622222640935798
FALSE,Other Color,3.580811596573061
FALSE,Brown,4.778427237792141
FALSE,Brown,4.304691137796678
TRUE,Other Color,5.9477030616938675
TRUE,Other Color,5.410881572777412
TRUE,Other Color,4.517300112835172
FALSE,Brown,6.18356052604606
FALSE,Brown,6.073651154321895
FALSE,Other Color,6.858980888411397
FALSE,Brown,5.401946865803447
TRUE,Other Color,5.077514748229335
TRUE,Other Color,5.209045239464482
FALSE,Brown,5.445626991867524
FALSE,Brown,5.491372831926575
TRUE,Brown,6.608279850661803
FALSE,Brown,3.5514627560850793
FALSE,Brown,4.184194612959553
FALSE,Brown,5.797829319855489
TRUE,Other Color,5.355932296442864
TRUE,Other Color,4.654779184854501
FALSE,Brown,4.509954098233985
FALSE,Brown,4.724020593653175
FALSE,Other Color,4.936096191002677
FALSE,Other Color,4.786747364321845
TRUE,Other Color,5.32027948896987
FALSE,Brown,3.8281455252037606
FALSE,Brown,5.482442498377695
TRUE,Other Color,5.734658789178835
FALSE,Other Color,6.965268550560666
FALSE,Brown,5.115995719578378
FALSE,Other Color,5.155529023141637
